dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
20/6/2021,2,0,1,21,casual,39,3.99,1.24,155.61,107.25000000000001
20/6/2021,2,0,1,22,casual,24,3.99,1.24,95.76,66.0
20/6/2021,2,0,1,23,casual,10,3.99,1.24,39.900000000000006,27.500000000000007
21/6/2021,3,0,2,0,casual,10,3.99,1.24,39.900000000000006,27.500000000000007
21/6/2021,3,0,2,1,casual,2,3.99,1.24,7.98,5.5
21/6/2021,3,0,2,2,casual,1,3.99,1.24,3.99,2.75
21/6/2021,3,0,2,3,casual,0,3.99,1.24,0.0,0.0
21/6/2021,3,0,2,4,casual,2,3.99,1.24,7.98,5.5
21/6/2021,3,0,2,5,casual,3,3.99,1.24,11.97,8.25
21/6/2021,3,0,2,6,casual,8,3.99,1.24,31.92,22.0
21/6/2021,3,0,2,7,casual,21,3.99,1.24,83.79,57.75000000000001
21/6/2021,3,0,2,8,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
21/6/2021,3,0,2,9,casual,32,3.99,1.24,127.68,88.0
21/6/2021,3,0,2,10,casual,41,3.99,1.24,163.59,112.75
21/6/2021,3,0,2,11,casual,52,3.99,1.24,207.48000000000002,143.0
21/6/2021,3,0,2,12,casual,40,3.99,1.24,159.60000000000002,110.00000000000003
21/6/2021,3,0,2,13,casual,49,3.99,1.24,195.51000000000002,134.75000000000003
21/6/2021,3,0,2,14,casual,44,3.99,1.24,175.56,121.0
21/6/2021,3,0,2,15,casual,42,3.99,1.24,167.58,115.50000000000001
21/6/2021,3,0,2,16,casual,62,3.99,1.24,247.38000000000002,170.50000000000003
21/6/2021,3,0,2,17,casual,65,3.99,1.24,259.35,178.75000000000003
21/6/2021,3,0,2,18,casual,67,3.99,1.24,267.33000000000004,184.25000000000006
21/6/2021,3,0,2,19,casual,67,3.99,1.24,267.33000000000004,184.25000000000006
21/6/2021,3,0,2,20,casual,72,3.99,1.24,287.28000000000003,198.00000000000003
21/6/2021,3,0,2,21,casual,38,3.99,1.24,151.62,104.5
21/6/2021,3,0,2,22,casual,12,3.99,1.24,47.88,33.0
21/6/2021,3,0,2,23,casual,11,3.99,1.24,43.89,30.25
22/6/2021,3,0,3,0,casual,15,3.99,1.24,59.85,41.25
22/6/2021,3,0,3,1,casual,2,3.99,1.24,7.98,5.5
22/6/2021,3,0,3,2,casual,2,3.99,1.24,7.98,5.5
22/6/2021,3,0,3,3,casual,0,3.99,1.24,0.0,0.0
22/6/2021,3,0,3,4,casual,3,3.99,1.24,11.97,8.25
22/6/2021,3,0,3,5,casual,2,3.99,1.24,7.98,5.5
22/6/2021,3,0,3,6,casual,12,3.99,1.24,47.88,33.0
22/6/2021,3,0,3,7,casual,23,3.99,1.24,91.77000000000001,63.250000000000014
22/6/2021,3,0,3,8,casual,27,3.99,1.24,107.73,74.25
22/6/2021,3,0,3,9,casual,14,3.99,1.24,55.86,38.5
22/6/2021,3,0,3,10,casual,31,3.99,1.24,123.69000000000001,85.25000000000001
22/6/2021,3,0,3,11,casual,37,3.99,1.24,147.63,101.75
22/6/2021,3,0,3,12,casual,44,3.99,1.24,175.56,121.0
22/6/2021,3,0,3,13,casual,34,3.99,1.24,135.66,93.5
22/6/2021,3,0,3,14,casual,32,3.99,1.24,127.68,88.0
22/6/2021,3,0,3,15,casual,32,3.99,1.24,127.68,88.0
22/6/2021,3,0,3,16,casual,34,3.99,1.24,135.66,93.5
22/6/2021,3,0,3,17,casual,67,3.99,1.24,267.33000000000004,184.25000000000006
22/6/2021,3,0,3,18,casual,66,3.99,1.24,263.34000000000003,181.50000000000003
22/6/2021,3,0,3,19,casual,62,3.99,1.24,247.38000000000002,170.50000000000003
22/6/2021,3,0,3,20,casual,52,3.99,1.24,207.48000000000002,143.0
22/6/2021,3,0,3,21,casual,31,3.99,1.24,123.69000000000001,85.25000000000001
22/6/2021,3,0,3,22,casual,25,3.99,1.24,99.75,68.75
22/6/2021,3,0,3,23,casual,14,3.99,1.24,55.86,38.5
23/6/2021,3,0,4,0,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
23/6/2021,3,0,4,1,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
23/6/2021,3,0,4,2,casual,0,3.99,1.24,0.0,0.0
23/6/2021,3,0,4,3,casual,1,3.99,1.24,3.99,2.75
23/6/2021,3,0,4,4,casual,0,3.99,1.24,0.0,0.0
23/6/2021,3,0,4,5,casual,2,3.99,1.24,7.98,5.5
23/6/2021,3,0,4,6,casual,8,3.99,1.24,31.92,22.0
23/6/2021,3,0,4,7,casual,26,3.99,1.24,103.74000000000001,71.5
23/6/2021,3,0,4,8,casual,20,3.99,1.24,79.80000000000001,55.000000000000014
23/6/2021,3,0,4,9,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
23/6/2021,3,0,4,10,casual,39,3.99,1.24,155.61,107.25000000000001
23/6/2021,3,0,4,11,casual,28,3.99,1.24,111.72,77.0
23/6/2021,3,0,4,12,casual,30,3.99,1.24,119.7,82.5
23/6/2021,3,0,4,13,casual,37,3.99,1.24,147.63,101.75
23/6/2021,3,0,4,14,casual,46,3.99,1.24,183.54000000000002,126.50000000000003
23/6/2021,3,0,4,15,casual,62,3.99,1.24,247.38000000000002,170.50000000000003
23/6/2021,3,0,4,16,casual,58,3.99,1.24,231.42000000000002,159.5
23/6/2021,3,0,4,17,casual,74,3.99,1.24,295.26,203.5
23/6/2021,3,0,4,18,casual,57,3.99,1.24,227.43,156.75
23/6/2021,3,0,4,19,casual,56,3.99,1.24,223.44,154.0
23/6/2021,3,0,4,20,casual,75,3.99,1.24,299.25,206.25
23/6/2021,3,0,4,21,casual,46,3.99,1.24,183.54000000000002,126.50000000000003
23/6/2021,3,0,4,22,casual,23,3.99,1.24,91.77000000000001,63.250000000000014
23/6/2021,3,0,4,23,casual,15,3.99,1.24,59.85,41.25
24/6/2021,3,0,5,0,casual,10,3.99,1.24,39.900000000000006,27.500000000000007
24/6/2021,3,0,5,1,casual,8,3.99,1.24,31.92,22.0
24/6/2021,3,0,5,2,casual,4,3.99,1.24,15.96,11.0
24/6/2021,3,0,5,3,casual,1,3.99,1.24,3.99,2.75
24/6/2021,3,0,5,4,casual,1,3.99,1.24,3.99,2.75
24/6/2021,3,0,5,5,casual,2,3.99,1.24,7.98,5.5
24/6/2021,3,0,5,6,casual,4,3.99,1.24,15.96,11.0
24/6/2021,3,0,5,7,casual,21,3.99,1.24,83.79,57.75000000000001
24/6/2021,3,0,5,8,casual,27,3.99,1.24,107.73,74.25
24/6/2021,3,0,5,9,casual,28,3.99,1.24,111.72,77.0
24/6/2021,3,0,5,10,casual,43,3.99,1.24,171.57000000000002,118.25000000000003
24/6/2021,3,0,5,11,casual,56,3.99,1.24,223.44,154.0
24/6/2021,3,0,5,12,casual,51,3.99,1.24,203.49,140.25
24/6/2021,3,0,5,13,casual,43,3.99,1.24,171.57000000000002,118.25000000000003
24/6/2021,3,0,5,14,casual,67,3.99,1.24,267.33000000000004,184.25000000000006
24/6/2021,3,0,5,15,casual,69,3.99,1.24,275.31,189.75
24/6/2021,3,0,5,16,casual,80,3.99,1.24,319.20000000000005,220.00000000000006
24/6/2021,3,0,5,17,casual,85,3.99,1.24,339.15000000000003,233.75000000000003
24/6/2021,3,0,5,18,casual,87,3.99,1.24,347.13,239.25
24/6/2021,3,0,5,19,casual,92,3.99,1.24,367.08000000000004,253.00000000000006
24/6/2021,3,0,5,20,casual,66,3.99,1.24,263.34000000000003,181.50000000000003
24/6/2021,3,0,5,21,casual,50,3.99,1.24,199.5,137.5
24/6/2021,3,0,5,22,casual,41,3.99,1.24,163.59,112.75
24/6/2021,3,0,5,23,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
25/6/2021,3,0,6,0,casual,19,3.99,1.24,75.81,52.25
25/6/2021,3,0,6,1,casual,20,3.99,1.24,79.80000000000001,55.000000000000014
25/6/2021,3,0,6,2,casual,8,3.99,1.24,31.92,22.0
25/6/2021,3,0,6,3,casual,18,3.99,1.24,71.82000000000001,49.50000000000001
25/6/2021,3,0,6,4,casual,7,3.99,1.24,27.93,19.25
25/6/2021,3,0,6,5,casual,6,3.99,1.24,23.94,16.5
25/6/2021,3,0,6,6,casual,12,3.99,1.24,47.88,33.0
25/6/2021,3,0,6,7,casual,7,3.99,1.24,27.93,19.25
25/6/2021,3,0,6,8,casual,27,3.99,1.24,107.73,74.25
25/6/2021,3,0,6,9,casual,47,3.99,1.24,187.53,129.25
25/6/2021,3,0,6,10,casual,99,3.99,1.24,395.01000000000005,272.25000000000006
25/6/2021,3,0,6,11,casual,122,3.99,1.24,486.78000000000003,335.5
25/6/2021,3,0,6,12,casual,140,3.99,1.24,558.6,385.0
25/6/2021,3,0,6,13,casual,140,3.99,1.24,558.6,385.0
25/6/2021,3,0,6,14,casual,151,3.99,1.24,602.49,415.25
25/6/2021,3,0,6,15,casual,157,3.99,1.24,626.4300000000001,431.75000000000006
25/6/2021,3,0,6,16,casual,175,3.99,1.24,698.25,481.25
25/6/2021,3,0,6,17,casual,152,3.99,1.24,606.48,418.0
25/6/2021,3,0,6,18,casual,108,3.99,1.24,430.92,297.0
25/6/2021,3,0,6,19,casual,121,3.99,1.24,482.79,332.75
25/6/2021,3,0,6,20,casual,74,3.99,1.24,295.26,203.5
25/6/2021,3,0,6,21,casual,62,3.99,1.24,247.38000000000002,170.50000000000003
25/6/2021,3,0,6,22,casual,61,3.99,1.24,243.39000000000001,167.75
25/6/2021,3,0,6,23,casual,49,3.99,1.24,195.51000000000002,134.75000000000003
26/6/2021,3,0,0,0,casual,30,3.99,1.24,119.7,82.5
26/6/2021,3,0,0,1,casual,17,3.99,1.24,67.83,46.75
26/6/2021,3,0,0,2,casual,17,3.99,1.24,67.83,46.75
26/6/2021,3,0,0,3,casual,12,3.99,1.24,47.88,33.0
26/6/2021,3,0,0,4,casual,3,3.99,1.24,11.97,8.25
26/6/2021,3,0,0,5,casual,3,3.99,1.24,11.97,8.25
26/6/2021,3,0,0,6,casual,7,3.99,1.24,27.93,19.25
26/6/2021,3,0,0,7,casual,24,3.99,1.24,95.76,66.0
26/6/2021,3,0,0,8,casual,29,3.99,1.24,115.71000000000001,79.75
26/6/2021,3,0,0,9,casual,75,3.99,1.24,299.25,206.25
26/6/2021,3,0,0,10,casual,136,3.99,1.24,542.64,374.0
26/6/2021,3,0,0,11,casual,127,3.99,1.24,506.73,349.25
26/6/2021,3,0,0,12,casual,175,3.99,1.24,698.25,481.25
26/6/2021,3,0,0,13,casual,197,3.99,1.24,786.0300000000001,541.7500000000001
26/6/2021,3,0,0,14,casual,197,3.99,1.24,786.0300000000001,541.7500000000001
26/6/2021,3,0,0,15,casual,174,3.99,1.24,694.26,478.5
26/6/2021,3,0,0,16,casual,177,3.99,1.24,706.23,486.75
26/6/2021,3,0,0,17,casual,178,3.99,1.24,710.22,489.5
26/6/2021,3,0,0,18,casual,117,3.99,1.24,466.83000000000004,321.75
26/6/2021,3,0,0,19,casual,89,3.99,1.24,355.11,244.75
26/6/2021,3,0,0,20,casual,55,3.99,1.24,219.45000000000002,151.25
26/6/2021,3,0,0,21,casual,48,3.99,1.24,191.52,132.0
26/6/2021,3,0,0,22,casual,19,3.99,1.24,75.81,52.25
26/6/2021,3,0,0,23,casual,14,3.99,1.24,55.86,38.5
27/6/2021,3,0,1,0,casual,7,3.99,1.24,27.93,19.25
27/6/2021,3,0,1,1,casual,4,3.99,1.24,15.96,11.0
27/6/2021,3,0,1,2,casual,3,3.99,1.24,11.97,8.25
27/6/2021,3,0,1,3,casual,0,3.99,1.24,0.0,0.0
27/6/2021,3,0,1,4,casual,1,3.99,1.24,3.99,2.75
27/6/2021,3,0,1,5,casual,1,3.99,1.24,3.99,2.75
27/6/2021,3,0,1,6,casual,4,3.99,1.24,15.96,11.0
27/6/2021,3,0,1,7,casual,14,3.99,1.24,55.86,38.5
27/6/2021,3,0,1,8,casual,29,3.99,1.24,115.71000000000001,79.75
27/6/2021,3,0,1,9,casual,37,3.99,1.24,147.63,101.75
27/6/2021,3,0,1,10,casual,55,3.99,1.24,219.45000000000002,151.25
27/6/2021,3,0,1,11,casual,55,3.99,1.24,219.45000000000002,151.25
27/6/2021,3,0,1,12,casual,40,3.99,1.24,159.60000000000002,110.00000000000003
27/6/2021,3,0,1,13,casual,37,3.99,1.24,147.63,101.75
27/6/2021,3,0,1,14,casual,58,3.99,1.24,231.42000000000002,159.5
27/6/2021,3,0,1,15,casual,76,3.99,1.24,303.24,209.0
27/6/2021,3,0,1,16,casual,53,3.99,1.24,211.47,145.75
27/6/2021,3,0,1,17,casual,90,3.99,1.24,359.1,247.50000000000003
27/6/2021,3,0,1,18,casual,79,3.99,1.24,315.21000000000004,217.25000000000006
27/6/2021,3,0,1,19,casual,56,3.99,1.24,223.44,154.0
27/6/2021,3,0,1,20,casual,54,3.99,1.24,215.46,148.5
27/6/2021,3,0,1,21,casual,52,3.99,1.24,207.48000000000002,143.0
27/6/2021,3,0,1,22,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
27/6/2021,3,0,1,23,casual,16,3.99,1.24,63.84,44.0
28/6/2021,3,0,2,0,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
28/6/2021,3,0,2,1,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
28/6/2021,3,0,2,2,casual,2,3.99,1.24,7.98,5.5
28/6/2021,3,0,2,3,casual,0,3.99,1.24,0.0,0.0
28/6/2021,3,0,2,4,casual,1,3.99,1.24,3.99,2.75
28/6/2021,3,0,2,5,casual,1,3.99,1.24,3.99,2.75
28/6/2021,3,0,2,6,casual,7,3.99,1.24,27.93,19.25
28/6/2021,3,0,2,7,casual,27,3.99,1.24,107.73,74.25
28/6/2021,3,0,2,8,casual,39,3.99,1.24,155.61,107.25000000000001
28/6/2021,3,0,2,9,casual,38,3.99,1.24,151.62,104.5
28/6/2021,3,0,2,10,casual,45,3.99,1.24,179.55,123.75000000000001
28/6/2021,3,0,2,11,casual,49,3.99,1.24,195.51000000000002,134.75000000000003
28/6/2021,3,0,2,12,casual,41,3.99,1.24,163.59,112.75
28/6/2021,3,0,2,13,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
28/6/2021,3,0,2,14,casual,43,3.99,1.24,171.57000000000002,118.25000000000003
28/6/2021,3,0,2,15,casual,39,3.99,1.24,155.61,107.25000000000001
28/6/2021,3,0,2,16,casual,41,3.99,1.24,163.59,112.75
28/6/2021,3,0,2,17,casual,70,3.99,1.24,279.3,192.5
28/6/2021,3,0,2,18,casual,68,3.99,1.24,271.32,187.0
28/6/2021,3,0,2,19,casual,44,3.99,1.24,175.56,121.0
28/6/2021,3,0,2,20,casual,50,3.99,1.24,199.5,137.5
28/6/2021,3,0,2,21,casual,31,3.99,1.24,123.69000000000001,85.25000000000001
28/6/2021,3,0,2,22,casual,30,3.99,1.24,119.7,82.5
28/6/2021,3,0,2,23,casual,23,3.99,1.24,91.77000000000001,63.250000000000014
29/6/2021,3,0,3,0,casual,11,3.99,1.24,43.89,30.25
29/6/2021,3,0,3,1,casual,10,3.99,1.24,39.900000000000006,27.500000000000007
29/6/2021,3,0,3,2,casual,7,3.99,1.24,27.93,19.25
29/6/2021,3,0,3,3,casual,2,3.99,1.24,7.98,5.5
29/6/2021,3,0,3,4,casual,0,3.99,1.24,0.0,0.0
29/6/2021,3,0,3,5,casual,3,3.99,1.24,11.97,8.25
29/6/2021,3,0,3,6,casual,12,3.99,1.24,47.88,33.0
29/6/2021,3,0,3,7,casual,18,3.99,1.24,71.82000000000001,49.50000000000001
29/6/2021,3,0,3,8,casual,41,3.99,1.24,163.59,112.75
29/6/2021,3,0,3,9,casual,32,3.99,1.24,127.68,88.0
29/6/2021,3,0,3,10,casual,31,3.99,1.24,123.69000000000001,85.25000000000001
29/6/2021,3,0,3,11,casual,53,3.99,1.24,211.47,145.75
29/6/2021,3,0,3,12,casual,55,3.99,1.24,219.45000000000002,151.25
29/6/2021,3,0,3,13,casual,45,3.99,1.24,179.55,123.75000000000001
29/6/2021,3,0,3,14,casual,50,3.99,1.24,199.5,137.5
29/6/2021,3,0,3,15,casual,43,3.99,1.24,171.57000000000002,118.25000000000003
29/6/2021,3,0,3,16,casual,60,3.99,1.24,239.4,165.0
29/6/2021,3,0,3,17,casual,78,3.99,1.24,311.22,214.50000000000003
29/6/2021,3,0,3,18,casual,78,3.99,1.24,311.22,214.50000000000003
29/6/2021,3,0,3,19,casual,60,3.99,1.24,239.4,165.0
29/6/2021,3,0,3,20,casual,69,3.99,1.24,275.31,189.75
29/6/2021,3,0,3,21,casual,26,3.99,1.24,103.74000000000001,71.5
29/6/2021,3,0,3,22,casual,32,3.99,1.24,127.68,88.0
29/6/2021,3,0,3,23,casual,32,3.99,1.24,127.68,88.0
30/6/2021,3,0,4,0,casual,15,3.99,1.24,59.85,41.25
30/6/2021,3,0,4,1,casual,13,3.99,1.24,51.870000000000005,35.75
30/6/2021,3,0,4,2,casual,2,3.99,1.24,7.98,5.5
30/6/2021,3,0,4,3,casual,2,3.99,1.24,7.98,5.5
30/6/2021,3,0,4,4,casual,2,3.99,1.24,7.98,5.5
30/6/2021,3,0,4,5,casual,1,3.99,1.24,3.99,2.75
30/6/2021,3,0,4,6,casual,4,3.99,1.24,15.96,11.0
30/6/2021,3,0,4,7,casual,29,3.99,1.24,115.71000000000001,79.75
30/6/2021,3,0,4,8,casual,44,3.99,1.24,175.56,121.0
30/6/2021,3,0,4,9,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
30/6/2021,3,0,4,10,casual,35,3.99,1.24,139.65,96.25
30/6/2021,3,0,4,11,casual,47,3.99,1.24,187.53,129.25
30/6/2021,3,0,4,12,casual,50,3.99,1.24,199.5,137.5
30/6/2021,3,0,4,13,casual,70,3.99,1.24,279.3,192.5
30/6/2021,3,0,4,14,casual,46,3.99,1.24,183.54000000000002,126.50000000000003
30/6/2021,3,0,4,15,casual,64,3.99,1.24,255.36,176.0
30/6/2021,3,0,4,16,casual,63,3.99,1.24,251.37,173.25
30/6/2021,3,0,4,17,casual,98,3.99,1.24,391.02000000000004,269.50000000000006
30/6/2021,3,0,4,18,casual,114,3.99,1.24,454.86,313.5
30/6/2021,3,0,4,19,casual,89,3.99,1.24,355.11,244.75
30/6/2021,3,0,4,20,casual,55,3.99,1.24,219.45000000000002,151.25
30/6/2021,3,0,4,21,casual,81,3.99,1.24,323.19,222.75
30/6/2021,3,0,4,22,casual,43,3.99,1.24,171.57000000000002,118.25000000000003
30/6/2021,3,0,4,23,casual,27,3.99,1.24,107.73,74.25
1/7/2021,3,0,5,0,casual,20,3.99,1.24,79.80000000000001,55.000000000000014
1/7/2021,3,0,5,1,casual,15,3.99,1.24,59.85,41.25
1/7/2021,3,0,5,2,casual,6,3.99,1.24,23.94,16.5
1/7/2021,3,0,5,3,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
1/7/2021,3,0,5,4,casual,1,3.99,1.24,3.99,2.75
1/7/2021,3,0,5,5,casual,3,3.99,1.24,11.97,8.25
1/7/2021,3,0,5,6,casual,11,3.99,1.24,43.89,30.25
1/7/2021,3,0,5,7,casual,25,3.99,1.24,99.75,68.75
1/7/2021,3,0,5,8,casual,39,3.99,1.24,155.61,107.25000000000001
1/7/2021,3,0,5,9,casual,58,3.99,1.24,231.42000000000002,159.5
1/7/2021,3,0,5,10,casual,61,3.99,1.24,243.39000000000001,167.75
1/7/2021,3,0,5,11,casual,68,3.99,1.24,271.32,187.0
1/7/2021,3,0,5,12,casual,83,3.99,1.24,331.17,228.25
1/7/2021,3,0,5,13,casual,83,3.99,1.24,331.17,228.25
1/7/2021,3,0,5,14,casual,78,3.99,1.24,311.22,214.50000000000003
1/7/2021,3,0,5,15,casual,82,3.99,1.24,327.18,225.5
1/7/2021,3,0,5,16,casual,85,3.99,1.24,339.15000000000003,233.75000000000003
1/7/2021,3,0,5,17,casual,99,3.99,1.24,395.01000000000005,272.25000000000006
1/7/2021,3,0,5,18,casual,98,3.99,1.24,391.02000000000004,269.50000000000006
1/7/2021,3,0,5,19,casual,80,3.99,1.24,319.20000000000005,220.00000000000006
1/7/2021,3,0,5,20,casual,84,3.99,1.24,335.16,231.00000000000003
1/7/2021,3,0,5,21,casual,69,3.99,1.24,275.31,189.75
1/7/2021,3,0,5,22,casual,49,3.99,1.24,195.51000000000002,134.75000000000003
1/7/2021,3,0,5,23,casual,44,3.99,1.24,175.56,121.0
2/7/2021,3,0,6,0,casual,31,3.99,1.24,123.69000000000001,85.25000000000001
2/7/2021,3,0,6,1,casual,20,3.99,1.24,79.80000000000001,55.000000000000014
2/7/2021,3,0,6,2,casual,9,3.99,1.24,35.910000000000004,24.750000000000004
2/7/2021,3,0,6,3,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
2/7/2021,3,0,6,4,casual,3,3.99,1.24,11.97,8.25
2/7/2021,3,0,6,5,casual,1,3.99,1.24,3.99,2.75
2/7/2021,3,0,6,6,casual,11,3.99,1.24,43.89,30.25
2/7/2021,3,0,6,7,casual,10,3.99,1.24,39.900000000000006,27.500000000000007
2/7/2021,3,0,6,8,casual,38,3.99,1.24,151.62,104.5
2/7/2021,3,0,6,9,casual,55,3.99,1.24,219.45000000000002,151.25
2/7/2021,3,0,6,10,casual,103,3.99,1.24,410.97,283.25
2/7/2021,3,0,6,11,casual,144,3.99,1.24,574.5600000000001,396.00000000000006
2/7/2021,3,0,6,12,casual,142,3.99,1.24,566.58,390.5
2/7/2021,3,0,6,13,casual,178,3.99,1.24,710.22,489.5
2/7/2021,3,0,6,14,casual,177,3.99,1.24,706.23,486.75
2/7/2021,3,0,6,15,casual,168,3.99,1.24,670.32,462.00000000000006
2/7/2021,3,0,6,16,casual,206,3.99,1.24,821.94,566.5
2/7/2021,3,0,6,17,casual,179,3.99,1.24,714.21,492.25
2/7/2021,3,0,6,18,casual,193,3.99,1.24,770.07,530.75
2/7/2021,3,0,6,19,casual,156,3.99,1.24,622.44,429.00000000000006
2/7/2021,3,0,6,20,casual,136,3.99,1.24,542.64,374.0
2/7/2021,3,0,6,21,casual,95,3.99,1.24,379.05,261.25
2/7/2021,3,0,6,22,casual,78,3.99,1.24,311.22,214.50000000000003
2/7/2021,3,0,6,23,casual,66,3.99,1.24,263.34000000000003,181.50000000000003
3/7/2021,3,0,0,0,casual,47,3.99,1.24,187.53,129.25
3/7/2021,3,0,0,1,casual,23,3.99,1.24,91.77000000000001,63.250000000000014
3/7/2021,3,0,0,2,casual,19,3.99,1.24,75.81,52.25
3/7/2021,3,0,0,3,casual,8,3.99,1.24,31.92,22.0
3/7/2021,3,0,0,4,casual,3,3.99,1.24,11.97,8.25
3/7/2021,3,0,0,5,casual,0,3.99,1.24,0.0,0.0
3/7/2021,3,0,0,6,casual,0,3.99,1.24,0.0,0.0
3/7/2021,3,0,0,7,casual,3,3.99,1.24,11.97,8.25
3/7/2021,3,0,0,8,casual,39,3.99,1.24,155.61,107.25000000000001
3/7/2021,3,0,0,9,casual,82,3.99,1.24,327.18,225.5
3/7/2021,3,0,0,10,casual,131,3.99,1.24,522.69,360.25000000000006
3/7/2021,3,0,0,11,casual,215,3.99,1.24,857.85,591.25
3/7/2021,3,0,0,12,casual,198,3.99,1.24,790.0200000000001,544.5000000000001
3/7/2021,3,0,0,13,casual,248,3.99,1.24,989.5200000000001,682.0000000000001
3/7/2021,3,0,0,14,casual,225,3.99,1.24,897.75,618.75
3/7/2021,3,0,0,15,casual,194,3.99,1.24,774.0600000000001,533.5
3/7/2021,3,0,0,16,casual,195,3.99,1.24,778.0500000000001,536.25
3/7/2021,3,0,0,17,casual,181,3.99,1.24,722.19,497.75000000000006
3/7/2021,3,0,0,18,casual,74,3.99,1.24,295.26,203.5
3/7/2021,3,0,0,19,casual,100,3.99,1.24,399.0,275.0
3/7/2021,3,0,0,20,casual,83,3.99,1.24,331.17,228.25
3/7/2021,3,0,0,21,casual,75,3.99,1.24,299.25,206.25
3/7/2021,3,0,0,22,casual,69,3.99,1.24,275.31,189.75
3/7/2021,3,0,0,23,casual,70,3.99,1.24,279.3,192.5
4/7/2021,3,0,1,0,casual,63,3.99,1.24,251.37,173.25
4/7/2021,3,0,1,1,casual,43,3.99,1.24,171.57000000000002,118.25000000000003
4/7/2021,3,0,1,2,casual,33,3.99,1.24,131.67000000000002,90.75000000000001
4/7/2021,3,0,1,3,casual,13,3.99,1.24,51.870000000000005,35.75
4/7/2021,3,0,1,4,casual,8,3.99,1.24,31.92,22.0
4/7/2021,3,0,1,5,casual,1,3.99,1.24,3.99,2.75
4/7/2021,3,0,1,6,casual,5,3.99,1.24,19.950000000000003,13.750000000000004
4/7/2021,3,0,1,7,casual,17,3.99,1.24,67.83,46.75
4/7/2021,3,0,1,8,casual,42,3.99,1.24,167.58,115.50000000000001
4/7/2021,3,0,1,9,casual,142,3.99,1.24,566.58,390.5
4/7/2021,3,0,1,10,casual,166,3.99,1.24,662.34,456.5
4/7/2021,3,0,1,11,casual,177,3.99,1.24,706.23,486.75
4/7/2021,3,0,1,12,casual,237,3.99,1.24,945.63,651.75
4/7/2021,3,0,1,13,casual,242,3.99,1.24,965.58,665.5
4/7/2021,3,0,1,14,casual,235,3.99,1.24,937.6500000000001,646.2500000000001
4/7/2021,3,0,1,15,casual,224,3.99,1.24,893.76,616.0
4/7/2021,3,0,1,16,casual,236,3.99,1.24,941.6400000000001,649.0000000000001
4/7/2021,3,0,1,17,casual,240,3.99,1.24,957.6,660.0
4/7/2021,3,0,1,18,casual,222,3.99,1.24,885.7800000000001,610.5000000000001
4/7/2021,3,0,1,19,casual,170,3.99,1.24,678.3000000000001,467.50000000000006
4/7/2021,3,0,1,20,casual,195,3.99,1.24,778.0500000000001,536.25
4/7/2021,3,0,1,21,casual,195,3.99,1.24,778.0500000000001,536.25
4/7/2021,3,0,1,22,casual,115,3.99,1.24,458.85,316.25
4/7/2021,3,0,1,23,casual,44,3.99,1.24,175.56,121.0
5/7/2021,3,0,2,0,casual,19,3.99,1.24,75.81,52.25
5/7/2021,3,0,2,1,casual,15,3.99,1.24,59.85,41.25
5/7/2021,3,0,2,2,casual,8,3.99,1.24,31.92,22.0
5/7/2021,3,0,2,3,casual,1,3.99,1.24,3.99,2.75
5/7/2021,3,0,2,4,casual,1,3.99,1.24,3.99,2.75
5/7/2021,3,0,2,5,casual,1,3.99,1.24,3.99,2.75
5/7/2021,3,0,2,6,casual,3,3.99,1.24,11.97,8.25
5/7/2021,3,0,2,7,casual,22,3.99,1.24,87.78,60.5
5/7/2021,3,0,2,8,casual,41,3.99,1.24,163.59,112.75
5/7/2021,3,0,2,9,casual,50,3.99,1.24,199.5,137.5
5/7/2021,3,0,2,10,casual,55,3.99,1.24,219.45000000000002,151.25
5/7/2021,3,0,2,11,casual,75,3.99,1.24,299.25,206.25
5/7/2021,3,0,2,12,casual,71,3.99,1.24,283.29,195.25
5/7/2021,3,0,2,13,casual,67,3.99,1.24,267.33000000000004,184.25000000000006
5/7/2021,3,0,2,14,casual,66,3.99,1.24,263.34000000000003,181.50000000000003
5/7/2021,3,0,2,15,casual,51,3.99,1.24,203.49,140.25
5/7/2021,3,0,2,16,casual,79,3.99,1.24,315.21000000000004,217.25000000000006
5/7/2021,3,0,2,17,casual,79,3.99,1.24,315.21000000000004,217.25000000000006
5/7/2021,3,0,2,18,casual,70,3.99,1.24,279.3,192.5
5/7/2021,3,0,2,19,casual,71,3.99,1.24,283.29,195.25
5/7/2021,3,0,2,20,casual,59,3.99,1.24,235.41000000000003,162.25000000000003
5/7/2021,3,0,2,21,casual,77,3.99,1.24,307.23,211.75
5/7/2021,3,0,2,22,casual,31,3.99,1.24,123.69000000000001,85.25000000000001
